id,text,label
train_2942,"""When I set Center with property or with TrySetViewAsync map changes altitude based on height of the object below""",0
train_2943,"""Web sites like Tweetdeck, Pandora, Facebook, Bing, etc. all include this functionality.""",0
train_2944,"""Like cacert.org for instance.""",0
train_2945,"""Symbol Enum should be updated with latest Segoe MDL2 asset collections.""",1
train_2946,"""It shows up in the store as """"JL Planner.""""""",0
train_2947,"""Partial nudity is not pornographic nor sexually explicit.""",0
train_2948,It is hugely frustrating to put months of work into building an app for xbox and stand no chance of getting it downloaded because nobody will ever be able to find it.,0
train_2949,"""Br, Dejan Hi!""",0
train_2950,"""I click on IMDb and it opens.""",0
train_2951,"""As a developer I expect the ReportInterval to be honoured with a high degree of accuracy.""",0
train_2952,"""Could this not also be provided in the UWP toolkit for inclusion in UWP apps?""",1
train_2953,"""Seeing as SplitView is a control used to divide content between and pane and content area, it would make sense for SplitView to allow a PanePlacement.Top and PanePlacement.Bottom in addition to its current Left and Right parameters.

This change would allow Developer to be able to consider the usage of SplitView when targetting small WVGA/WXGA such as the Lumia 520/525/530 which have an extremely thin horizontal resolution compared to its available vertical space.

If this change was made, it would be easier to target a UI to low resolution/low end devices by being able to set the pane to top or bottom for the apps menu controls instead of having to rig together a solution of setting the visibility of an external control and turning off a bunch of settings on the pane when screen resolution gets narrow enough.""""",0
train_2954,"""For example when I want to go to my user path just Ctrl + R enter ~ then press Enter.""",0
train_2955,"""The values will then be concatenated.""",0
train_2956,"""Of course they can come back, but they'll have to re-pay the registration fee again, and when being banned again every week, it won't pay out for them anymore.""",0
train_2957,"""A event that triggers after a call has ended with: Phone nr and Call Length, also giving an opportunity to display an app screen.""",0
train_2958,This can cause a lot of unintended side effects.,0
train_2959,"""I just click subscribe and they appear in my feedly.""",0
train_2960,"""(maybe have a button next to each field where it would take the text from the primary description page.""",0
train_2961,"""It should be possible to deploy a UWP app inside the Edge browser as opposed to the App Store.""",1
train_2962,"""Right now, there's no easy way to automate their download and parsing.""",0
train_2963,"""Increases richness of User Interface.""",0
train_2964,"""After finishing the call.it doesn't show the call history about how much time it we talked .""",0
train_2965,"""Besides it will have a broader reach to consumers.""",0
train_2966,"""At first this isn't an issue since the control isn't Visible.""",0
train_2967,"""Add support for VB.NET WithEvents feature.""",0
train_2968,"""If you're not going to, please explain, """"why not?""""""""",0
train_2969,"""We used this extensively in one javascript project but would have preferred to do this in XAML - There____s a lot of free source SVG files that usable under creative commons on Wikipedia for things like US maps, electoral districts and many other rich features.""",0
train_2970,"""The documentation says to use the CookieContainer if one needs to save off HttpOnly cookies.""",0
train_2971,"""Please support SMIL animations in XAML.

SMIL is the best declarative language for animations in the world, there is nothing like it.""""",1
train_2972,"""I recognize that when Threshold arrives (code matching between Windows and Windows Phone achieves 100%), much of these may not matter anymore, but for the time being these would be nice additions.""",1
train_2973,"""But the â.appxbundleâ â package extracted from the *.appxupload (this is the zip-file uploaded to the store) fails at startup after it was side loaded on my test machine.""",0
train_2974,"""There is no option to open the link directly in the browser (safari or -in my case - chrome).""",0
train_2975,"""If my goal is optimal performance, I must maintain separate codebases for a bunch of low-level queries and data structures.""",0
train_2976,"""Outlook for example utilises a SwipeControl type arrangement (that can be interacted with using a mouse) for marking emails as read or unread (among other things).""",0
train_2977,"""Please consider speaking to the people of Beyond Pod to integrate with their app.""""",1
train_2978,"""But if we try to save an Image within app inside Media library or some Isolated storage we can't prserve exif info of that image.""",0
train_2979,"""I understand that it makes sense to only show app reviews only in those countrys were they come from.""",0
train_2980,"""To provide lockscreen text its necessary to use the WideBackContent attribute on the Flip tile.""",0
train_2981,"""Warning 4668 is an extra one we have enabled beyond warning level 4.""",0
train_2982,"""a German review should only be shown in Germany (and maybe in Switzerland and Austria).""",0
train_2983,"""It is possible for us to get a D3DDevice from MediaStreamSource as indicated by admins here:""",0
